1420907,https://www.airbnb.com/rooms/1420907,https://a0.muscache.com/im/pictures/14b84750-af6f-4f00-bdbf-262802fdef84.jpg?aki_policy=large,Hennepin,Plymouth,MN,45.03862,-93.44832,$400.00 
1466436,https://www.airbnb.com/rooms/1466436,https://a0.muscache.com/im/pictures/21946026/e708f04d_original.jpg?aki_policy=large,Dakota,Saint Paul,MN,44.72204,-93.22327,$100.00 
1489707,https://www.airbnb.com/rooms/1489707,https://a0.muscache.com/im/pictures/22314925/cdb0761f_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.89237,-93.25633,$90.00 
1534692,https://www.airbnb.com/rooms/1534692,https://a0.muscache.com/im/pictures/43357133/a92206e3_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.9618,-93.27335,$189.00 
1560708,https://www.airbnb.com/rooms/1560708,https://a0.muscache.com/im/pictures/24935842/55dbcf4c_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.96468,-93.30156,$69.00 
1567074,https://www.airbnb.com/rooms/1567074,https://a0.muscache.com/im/pictures/22837239/981baf8a_original.jpg?aki_policy=large,Ramsey,Saint Paul,MN,44.97632,-93.19076,$85.00 
1570725,https://www.airbnb.com/rooms/1570725,https://a0.muscache.com/im/pictures/22876580/1a36722d_original.jpg?aki_policy=large,Ramsey,Saint Paul,MN,44.97631,-93.19152,$75.00 
1583582,https://www.airbnb.com/rooms/1583582,https://a0.muscache.com/im/pictures/97321628/2a8736af_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.96474,-93.28967,$100.00 
1617494,https://www.airbnb.com/rooms/1617494,https://a0.muscache.com/im/pictures/27664517/4e67c5a3_original.jpg?aki_policy=large,Ramsey,Saint Paul,MN,44.94879,-93.1791,$50.00 
1646768,https://www.airbnb.com/rooms/1646768,https://a0.muscache.com/im/pictures/096a58fb-b40e-45da-b9d2-8728a91f76bb.jpg?aki_policy=large,Washington,Bayport,MN,45.02131,-92.78364,$65.00 
1668502,https://www.airbnb.com/rooms/1668502,https://a0.muscache.com/im/pictures/24198220/f9bbd044_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.92186,-93.26534,$89.00 
